predictor,family,cellset,z,tau,k_countries,z_undisattenuated,n_cells,n_positive,p_analytic,z_gambia,z_ghana,z_sierraleone,z_malawi,p_perm,p_perm_fwer,q_analytic,q_perm,n_permutations
soilgrids_nitrogen,marginal,shared,-2.155,0.6276,3,-1.3398,12,3,0.031159194959698155,-1.1884,NA,-1.0022,-0.2019,0.1936127744510978,1,0.15096092730474453,0.9889169030360333,500
soilgrids_organic_carbon,marginal,shared,-1.3024,0.5664,3,-1.2132,12,2,0.1927782606210503,-1.1238,NA,0.0783,-0.2385,0.3393213572854291,1,0.49369105522617707,0.9889169030360333,500
soilgrids_ph,marginal,shared,2.02,0.3829,3,1.2743,12,9,0.04338466506896139,0.7764,NA,0.4971,0.1331,0.03792415169660679,1,0.18755524437504845,0.9060340856748043,500
soilgrids_sand,marginal,shared,0.8899,0.2884,3,0.5403,12,8,0.37352894360088834,0.0662,NA,0.6017,-0.1184,0.5688622754491018,1,0.7024712948763667,0.9889169030360333,500
soilgrids_silt,marginal,shared,-0.296,0.1547,3,-0.1525,12,6,0.767217395987157,0.1666,NA,-0.3098,-0.0315,0.8922155688622755,1,0.9581692812106272,0.9889169030360333,500
spam_parea_total,marginal,shared,NA,NA,NA,NA,4,2,NA,NA,NA,0.4934,NA,NA,NA,NA,NA,500
spam_prod_cereals,marginal,shared,NA,NA,NA,NA,4,2,NA,NA,NA,0.6113,NA,NA,NA,NA,NA,500
spam_prod_oilcrops,marginal,shared,NA,NA,NA,NA,4,1,NA,NA,NA,9e-4,NA,NA,NA,NA,NA,500
spam_prod_pulses,marginal,shared,NA,NA,NA,NA,4,3,NA,NA,NA,0.7316,NA,NA,NA,NA,NA,500
spam_prod_roots,marginal,shared,NA,NA,NA,NA,4,1,NA,NA,NA,-0.0224,NA,NA,NA,NA,NA,500
spam_prod_total,marginal,shared,NA,NA,NA,NA,4,2,NA,NA,NA,0.1323,NA,NA,NA,NA,NA,500
spam_prod_vegetables,marginal,shared,NA,NA,NA,NA,4,1,NA,NA,NA,0.3634,NA,NA,NA,NA,NA,500
spam_share_cereals,marginal,shared,NA,NA,NA,NA,4,4,NA,NA,NA,0.931,NA,NA,NA,NA,NA,500
spam_share_oilcrops,marginal,shared,NA,NA,NA,NA,4,3,NA,NA,NA,-0.2752,NA,NA,NA,NA,NA,500
spam_share_pulses,marginal,shared,NA,NA,NA,NA,4,3,NA,NA,NA,0.5517,NA,NA,NA,NA,NA,500
spam_share_roots,marginal,shared,NA,NA,NA,NA,4,0,NA,NA,NA,-1.1021,NA,NA,NA,NA,NA,500
spam_share_vegetables,marginal,shared,NA,NA,NA,NA,4,2,NA,NA,NA,0.5437,NA,NA,NA,NA,NA,500
tclim_aet_t0,marginal,shared,-2.3949,0.3035,4,-1.9015,16,4,0.016623425215572404,-0.5891,-0.4933,-0.4603,-0.0076,0.08982035928143713,1,0.09342364971151691,0.9889169030360333,500
tclim_def_t0,marginal,shared,2.0253,0.3324,4,1.8497,16,12,0.04283526479001991,0.1417,0.6155,0.6356,0.0407,0.2055888223552894,1,0.18755524437504845,0.9889169030360333,500
tclim_pdsi_t0,marginal,shared,1.8587,0.4092,4,1.2552,16,11,0.06307291098389896,0.9456,-0.053900000000000003,0.594,0.1167,0.2155688622754491,1,0.23320378929573166,0.9889169030360333,500
tclim_pet_t0,marginal,shared,1.1725,0.4724,4,0.3693,16,8,0.2409924140155232,-0.4606,0.5198,1.059,0.0554,0.3073852295409182,1,0.567070246501533,0.9889169030360333,500
tclim_pr_t0,marginal,shared,-2.7815,0.3904,4,-2.2513,16,2,0.005410386737403557,-0.7445,-0.5543,-0.9645,-0.0263,0.003992015968063872,1,0.05847379512347691,0.42065868263473055,500
tclim_ro_t0,marginal,shared,-2.6156,0.4511,4,-2.0971,16,4,0.008908132109631345,-0.9227,-0.4987,-1.0477,0.008,0.005988023952095809,1,0.07163707257336692,0.42065868263473055,500
tclim_soil_t0,marginal,shared,-1.8036,0.3099,4,-1.5242,16,6,0.07129571875980656,-0.769,-0.1356,-0.3115,0.016,0.31137724550898205,1,0.25099664204936667,0.9889169030360333,500
tclim_srad_t0,marginal,shared,0.629,0.5488,4,-0.2131,16,9,0.5293409818264847,-0.691,0.3955,1.1501,-0.1112,0.2694610778443114,1,0.8172792082046275,0.9889169030360333,500
tclim_tmmn_t0,marginal,shared,-0.713,0.3045,4,-0.1662,16,9,0.47586387231124005,-0.1669,0.2445,-0.7994,0.1482,0.5748502994011976,1,0.775129446884939,0.9889169030360333,500
tclim_tmmx_t0,marginal,shared,2.503,0.4822,4,2.0824,16,13,0.01231550509902222,1.1748,0.7212,0.4835,0.0867,0.6027944111776448,1,0.08213423539495276,0.9889169030360333,500
tclim_vap_t0,marginal,shared,-2.0209,0.6036,4,-1.7403,16,4,0.043285855270385344,-1.2763,-0.4931,-0.8554,0.1306,0.27345309381237526,1,0.18755524437504845,0.9889169030360333,500
tclim_vpd_t0,marginal,shared,2.4917,0.5381,4,2.111,16,13,0.012714990331944204,1.4219,0.5586,0.6656,0.0927,0.6047904191616766,1,0.08213423539495276,0.9889169030360333,500
tclim_vs_t0,marginal,shared,-0.8206,0.5825,4,-0.8873,16,6,0.41187888570791736,-1.1299,0.3596,-0.15,-0.0589,0.35528942115768464,1,0.7279117414083319,0.9889169030360333,500
wapor_mean_t0,marginal,shared,-0.5541,0.3384,4,-1.2715,16,5,0.5794909643654993,-0.0169,-0.5402,0.5983,-0.3286,0.7085828343313373,1,0.8350613383933605,0.9889169030360333,500
wapor_sd_t0,marginal,shared,1.9722,0.2705,4,2.0207,16,12,0.048585945763118935,0.2069,0.2619,0.8337,-0.0649,0.2375249500998004,1,0.19231127489053865,0.9889169030360333,500
wsf,marginal,shared,0.0019,0.3768,4,-0.9613,16,7,0.9984675344398461,-0.6519,-0.1061,0.6727,0.1399,0.9900199600798403,1,0.9989494079926504,0.998003992015968,500
access_healthcare_min,marginal,all,1.5709,0.2078,4,1.3355,24,14,0.11619819649537581,0.3367,0.1637,0.3677,-0.0992,0.2714570858283433,1,0.36242519093891934,0.9534930139720559,500
aef_A00,marginal,all,-0.7583,0.3347,4,-0.8113,24,9,0.44828477996835686,-0.0741,-0.5916,0.2802,-0.0928,0.6986027944111777,1,0.7042115045615213,0.9534930139720559,500
aef_A01,marginal,all,0.3074,0.6646,4,0.7289,24,10,0.7585533041103312,1.3595,-0.5119,-0.552,0.1171,0.31137724550898205,1,0.8881394935625128,0.9534930139720559,500
aef_A02,marginal,all,2.1361,0.35,4,1.6431,24,16,0.03266945745684567,0.4494,0.676,0.3369,0.0752,0.3772455089820359,1,0.20863903512212806,0.9534930139720559,500
aef_A03,marginal,all,3.0242,0.3572,4,2.6071,24,20,0.0024932546356514038,0.8868,0.56,0.7047,0.0992,0.13572854291417166,0.9960079840319361,0.07613942658892986,0.9534930139720559,500
aef_A04,marginal,all,0.1983,0.3843,4,0.0421,24,10,0.8427935475635266,0.3246,-0.5295,0.5039,-0.0931,0.8003992015968064,1,0.931194534775852,0.9534930139720559,500
aef_A05,marginal,all,0.2731,0.3025,4,2.2181,24,15,0.7847479859307851,0.2587,0.3776,-0.7493,0.2023,0.8483033932135728,1,0.9043269658117721,0.9534930139720559,500
aef_A06,marginal,all,-2.3843,0.3841,4,-1.9929,24,8,0.01711108732166619,-1.0157,-0.4368,-0.4257,-0.0189,0.590818363273453,1,0.1414181040408294,0.9534930139720559,500
aef_A07,marginal,all,0.8926,0.2784,4,0.3847,24,13,0.3720496038685504,0.2282,-0.2751,0.5917,0.0461,0.42714570858283435,1,0.6356922595001616,0.9534930139720559,500
aef_A08,marginal,all,-1.7354,0.2817,4,-2.2575,24,10,0.08267084312837267,-0.202,-0.6538,0.168,-0.2688,0.7964071856287425,1,0.31406817864342856,0.9534930139720559,500
aef_A09,marginal,all,-2.4142,0.3731,4,-1.6814,24,6,0.01576860194025785,-0.6382,-0.386,-0.915,0.0449,0.003992015968063872,1,0.1414181040408294,0.280439121756487,500
aef_A10,marginal,all,-1.6092,0.2725,4,-1.081,24,12,0.10758282959155344,-0.5672,0.1343,-0.5391,-0.0186,0.313373253493014,1,0.35005859892613816,0.9534930139720559,500
aef_A11,marginal,all,-2.0794,0.384,4,-1.4851,24,4,0.03758058071584852,-0.2531,-0.5171,-0.936,0.0355,0.021956087824351298,1,0.21872993868608345,0.8413173652694611,500
aef_A12,marginal,all,-0.3614,0.6573,4,0.3996,24,10,0.7177659328489167,1.0838,-0.6936,-0.8543,-0.0172,0.19760479041916168,1,0.8799817800524083,0.9534930139720559,500
aef_A13,marginal,all,-0.4526,0.3354,4,-0.382,24,12,0.6508172992795639,-0.5608,0.3786,-0.2443,0.0686,0.6387225548902196,1,0.8574296093097383,0.9534930139720559,500
aef_A14,marginal,all,0.8116,0.4493,4,1.0724,24,17,0.41701791611192307,0.3703,0.5406,0.0428,-0.2127,0.2694610778443114,1,0.6773528001586727,0.9534930139720559,500
aef_A15,marginal,all,1.2284,0.3817,4,1.6862,24,17,0.21928751428022472,0.6432,0.5927,-0.3754,0.0691,0.8223552894211577,1,0.5358242740238535,0.9534930139720559,500
aef_A16,marginal,all,0.1672,0.1455,4,0.0736,24,15,0.8671896482896495,-0.3184,0.1005,0.085,0.133,0.8802395209580839,1,0.931194534775852,0.9534930139720559,500
aef_A17,marginal,all,4.6129,0.0752,4,3.8601,24,20,3.9716024665652256e-6,0.2374,0.3222,0.2458,0.1559,0.12574850299401197,0.3872255489021956,0.0011160202931048283,0.9534930139720559,500
aef_A18,marginal,all,0.2383,0.2656,4,0.6415,24,13,0.8116862377367031,-0.0189,0.4003,-0.3099,0.0053,0.8223552894211577,1,0.9231002499963861,0.9534930139720559,500
aef_A19,marginal,all,-0.129,0.2978,4,0.5098,24,13,0.8973470044263201,0.5972,-0.1046,-0.6391,0.0335,0.9101796407185628,1,0.9380901881786553,0.9651338831770421,500
aef_A20,marginal,all,1.9254,0.1535,4,1.7577,24,14,0.05418090734731143,0.3182,0.3039,-0.0651,0.0651,0.3852295409181637,1,0.27187205293918776,0.9534930139720559,500
aef_A21,marginal,all,-1.6432,0.4577,4,-1.4772,24,12,0.10033796751553867,-1.2382,-0.0244,-0.352,0.0586,0.3532934131736527,1,0.33969842014296825,0.9534930139720559,500
aef_A22,marginal,all,0.1215,0.2274,4,0.1177,24,10,0.9033200458985705,-0.1729,0.342,-0.2063,0.0318,0.9341317365269461,1,0.9383840800199664,0.9721889554224884,500
aef_A23,marginal,all,0.1192,0.3351,4,1.2998,24,15,0.9051286062800427,0.4092,0.3506,-0.7593,0.0253,0.9181636726546906,1,0.9383840800199664,0.9699398196089025,500
aef_A24,marginal,all,1.89,0.3198,4,1.3621,24,16,0.05875234919803323,0.2888,0.5754,0.3678,0.0233,0.2954091816367265,1,0.2759585110733812,0.9534930139720559,500
aef_A25,marginal,all,-2.3947,0.2283,4,-1.8494,24,9,0.016633197743740898,-0.3461,-0.3603,-0.4931,-0.0099,0.2954091816367265,1,0.1414181040408294,0.9534930139720559,500
aef_A26,marginal,all,1.0779,0.353,4,0.8117,24,15,0.28105900772922027,0.5613,-0.3118,0.5991,-0.0096,0.1596806387225549,1,0.589384934118738,0.9534930139720559,500
aef_A27,marginal,all,0.0194,0.2562,4,-0.4584,24,11,0.984541739800674,0.1586,-0.3695,0.3116,-0.0264,0.9920159680638723,1,0.9919877818223822,0.9960079840319361,500
aef_A28,marginal,all,-0.6735,0.2409,4,0.4971,24,12,0.5006276264932534,-0.0777,0.2361,-0.6317,0.0343,0.5149700598802395,1,0.7365254609665142,0.9534930139720559,500
aef_A29,marginal,all,0.8358,0.2085,4,-0.0716,24,11,0.40326029286659687,-0.3466,0.1003,0.5787,0.0895,0.3253493013972056,1,0.6626674988041739,0.9534930139720559,500
aef_A30,marginal,all,-2.4927,0.4199,4,-1.799,24,9,0.012676140345802615,-1.029,-0.2834,-0.8799,0.0143,0.17365269461077845,1,0.13892419227122144,0.9534930139720559,500
aef_A31,marginal,all,-0.1813,0.2055,4,-0.733,24,8,0.8561035273782233,-0.3611,0.1927,0.1563,-0.0735,0.810379241516966,1,0.931194534775852,0.9534930139720559,500
aef_A32,marginal,all,-0.4241,0.3055,4,-1.0141,24,7,0.6714966996698901,-0.5703,-0.2616,0.6327,-0.0209,0.7984031936127745,1,0.8635604339424345,0.9534930139720559,500
aef_A33,marginal,all,-2.2377,0.2429,4,-1.8229,24,6,0.02523854897152432,-0.041,-0.5255,-0.4502,-0.135,0.24550898203592814,1,0.17297639660971545,0.9534930139720559,500
aef_A34,marginal,all,-2.0734,0.4267,4,-1.5245,24,10,0.038131847436719914,-0.859,-0.4357,-0.6336,0.0967,0.562874251497006,1,0.21872993868608345,0.9534930139720559,500
aef_A35,marginal,all,-0.6536,0.1837,4,0.2644,24,12,0.5133461852134547,0.149,-0.0154,-0.5819,0.0822,0.6626746506986028,1,0.7435581342524781,0.9534930139720559,500
aef_A36,marginal,all,-3.2598,0.297,4,-2.5248,24,2,0.0011149608088305207,-0.78,-0.3421,-0.8484,-0.1049,0.30538922155688625,0.9540918163672655,0.06266079745627527,0.9534930139720559,500
aef_A37,marginal,all,1.2022,0.3865,4,1.6993,24,18,0.22928172053744764,0.5485,0.6579,-0.4103,0.118,0.8483033932135728,1,0.5460013853476507,0.9534930139720559,500
aef_A38,marginal,all,0.1282,0.4785,4,0.4114,24,14,0.8980293972244068,-0.1965,0.7033,-0.4099,-0.0021,0.9560878243512974,1,0.9380901881786553,0.9769479223371438,500
aef_A39,marginal,all,-0.6054,0.3372,4,-0.53,24,9,0.5449299404257089,-0.2739,0.0033,-0.5627,0.3546,0.4311377245508982,1,0.7723594710554605,0.9534930139720559,500
aef_A40,marginal,all,-0.7502,0.5817,4,0.0223,24,11,0.4531330162730457,0.616,-0.7084,-0.8676,0.0708,0.05588822355289421,1,0.7065641870468926,0.9534930139720559,500
aef_A41,marginal,all,-1.6576,0.0853,4,-0.7754,24,9,0.09739266486300457,-0.2319,-0.081,-0.2065,0.0164,0.7644710578842315,1,0.337868380574127,0.9534930139720559,500
aef_A42,marginal,all,-1.7004,0.4179,4,-1.4107,24,5,0.08905251352276626,-0.3622,-0.6247,-0.5477,0.0711,0.49500998003992014,1,0.3167564088594597,0.9534930139720559,500
aef_A43,marginal,all,-0.9085,0.553,4,-1.0949,24,9,0.36361511739754404,-0.7728,-0.7553,0.4716,0.0572,0.7544910179640718,1,0.6356922595001616,0.9534930139720559,500
aef_A44,marginal,all,0.1704,0.3327,4,-0.8765,24,12,0.8646939436700839,-0.6416,-0.034,0.79990000000000006,0.0322,0.8023952095808383,1,0.931194534775852,0.9534930139720559,500
aef_A45,marginal,all,1.8574,0.4133,4,1.5597,24,16,0.06325597687678657,0.79990000000000006,0.6458,0.0968,0.0206,0.590818363273453,1,0.2866924113286617,0.9534930139720559,500
aef_A46,marginal,all,0.6459,0.2341,4,1.0809,24,16,0.5183252306589895,0.5084,0.1866,-0.4473,0.0229,0.7864271457085829,1,0.7469199477701336,0.9534930139720559,500
aef_A47,marginal,all,1.4796,0.2659,4,0.6171,24,14,0.13898221695591467,0.0139,0.3045,0.6267,-0.0725,0.17365269461077845,1,0.3985102343327757,0.9534930139720559,500
aef_A48,marginal,all,-0.8879,0.2565,4,0.5553,24,13,0.37458652364080763,0.1013,0.0379,-0.8249,0.1135,0.437125748502994,1,0.6356922595001616,0.9534930139720559,500
aef_A49,marginal,all,-2.644,0.3464,4,-2.0752,24,5,0.008192604785554591,-0.839,-0.4096,-0.6551,-0.0197,0.1217564870259481,1,0.13692424659106306,0.9534930139720559,500
aef_A50,marginal,all,2.5127,0.3172,4,2.1613,24,21,0.011982315097590351,0.3612,0.6093,0.6162,0.0821,0.2934131736526946,1,0.13892419227122144,0.9534930139720559,500
aef_A51,marginal,all,1.8189,0.3817,4,1.4853,24,17,0.06892330794548698,0.217,0.7197,0.4202,0.0647,0.3393213572854291,1,0.2979607620412591,0.9534930139720559,500
aef_A52,marginal,all,1.645,0.3836,4,1.3976,24,14,0.09997395398798212,0.8244,0.1007,0.5774,-0.1664,0.3213572854291417,1,0.33969842014296825,0.9534930139720559,500
aef_A53,marginal,all,-2.5676,0.1963,4,-2.6006,24,6,0.010239806541054376,-9e-4,-0.4405,-0.5098,-0.1573,0.1157684630738523,1,0.13892419227122144,0.9534930139720559,500
aef_A54,marginal,all,-2.2989,0.3269,4,-1.9547,24,5,0.021509053814528317,-0.6331,-0.5056,-0.4227,-0.0097,0.7145708582834331,1,0.163352543834661,0.9534930139720559,500
aef_A55,marginal,all,2.3322,0.2702,4,1.875,24,17,0.019690490683514396,0.6269,0.2849,0.4764,-0.0211,0.4750499001996008,1,0.1580865109162156,0.9534930139720559,500
aef_A56,marginal,all,-0.8969,0.2656,4,-0.7881,24,13,0.36976913900157815,-0.5176,0.2339,-0.2812,0.0072,0.5968063872255489,1,0.6356922595001616,0.9534930139720559,500
aef_A57,marginal,all,1.2286,0.3986,4,1.774,24,19,0.2192224402888421,0.6214,0.6368,-0.3522,0.0661,0.7784431137724551,1,0.5358242740238535,0.9534930139720559,500
aef_A58,marginal,all,-0.5808,0.4044,4,0.0846,24,12,0.5613538962735827,0.4076,-0.5429,-0.3835,0.0407,0.38922155688622756,1,0.7732374747690036,0.9534930139720559,500
aef_A59,marginal,all,-1.507,0.4143,4,-1.1117,24,10,0.1317980430460162,-0.3549,-0.5866,-0.4512,0.1066,0.6606786427145709,1,0.38578385516594327,0.9534930139720559,500
aef_A60,marginal,all,-0.8983,0.5746,4,-0.9691,24,13,0.36904502781317355,-1.3137,0.3734,-0.2553,0.1301,0.1656686626746507,1,0.6356922595001616,0.9534930139720559,500
aef_A61,marginal,all,1.0149,0.3247,4,1.7098,24,19,0.3101672245254977,0.467,0.4978,-0.364,0.0413,0.38323353293413176,1,0.6105875314977729,0.9534930139720559,500
aef_A62,marginal,all,0.7423,0.4756,4,0.8957,24,10,0.4579141968249277,0.8877,-0.4504,0.2633,0.0421,0.5568862275449101,1,0.7065641870468926,0.9534930139720559,500
aef_A63,marginal,all,0.4173,0.3784,4,1.2817,24,17,0.6764588817131082,0.2503,0.5724,-0.6646,0.1124,0.8662674650698603,1,0.8635604339424345,0.9534930139720559,500
aod_t0,marginal,all,-1.706,0.4359,4,-1.4803,24,8,0.0880026040352227,-1.1157,-0.1719,-0.3663,0.1128,0.46107784431137727,1,0.3167564088594597,0.9534930139720559,500
built_surface,marginal,all,-0.7188,0.3326,4,-1.2608,24,11,0.47228601712582635,-0.7717,-0.1484,0.3162,0.1167,0.5788423153692615,1,0.7135073699589097,0.9534930139720559,500
built_surface_nres,marginal,all,-0.5894,0.2538,4,-0.8858,24,11,0.5555906650710021,-0.423,-0.1551,0.069,0.1829,0.5948103792415169,1,0.7723594710554605,0.9534930139720559,500
dhs_AN_ANEM_W_ANY,marginal,all,0.4454,0.4908,3,1.0406,18,10,0.6560404484042482,0.7825,NA,-0.4702,0.0613,0.6926147704590818,1,0.8574296093097383,0.9534930139720559,500
dhs_AN_NUTS_W_THN,marginal,all,0.322,0.1969,3,0.4986,18,9,0.7474234548883485,0.3105,NA,-0.1405,-0.0514,0.8602794411177644,1,0.8865697253881148,0.9534930139720559,500
dhs_c_ari_2wk,marginal,all,-1.7078,0,3,-1.9772,18,5,0.08767767222929006,-0.1629,NA,0.0462,-0.0523,0.06187624750499002,1,0.3167564088594597,0.9534930139720559,500
dhs_c_bcg,marginal,all,-0.1746,0.0726,3,-0.3928,18,8,0.8614044768380865,-0.0815,NA,0.188,-0.0436,0.9560878243512974,1,0.931194534775852,0.9769479223371438,500
dhs_c_bottle_fed,marginal,all,-1.0982,0.1104,3,-1.1986,18,6,0.2721097004256157,-0.2262,NA,-0.1057,0.0093,0.2634730538922156,1,0.589384934118738,0.9534930139720559,500
dhs_c_diarrhea_2wk,marginal,all,0.9439,0.159,3,0.8247,18,12,0.3452207439234419,0.304,NA,0.0296,-0.0141,0.6666666666666666,1,0.6356922595001616,0.9534930139720559,500
dhs_c_diet_diversity_score,marginal,all,-0.3174,0.213,3,-1.4129,18,5,0.7509024720369086,-0.3203,NA,0.2886,-0.0602,0.846307385229541,1,0.8865697253881148,0.9534930139720559,500
dhs_c_dpt1,marginal,all,0.01,0,3,0.3771,18,10,0.9919877818223822,0.0248,NA,-0.0756,0.0039,0.9940119760479041,1,0.9919877818223822,0.9960079840319361,500
dhs_c_dpt3,marginal,all,-2.6403,0,3,-1.3665,18,9,0.008283673281309864,-0.1276,NA,0.0265,-0.0964,0.029940119760479042,1,0.13692424659106306,0.8413173652694611,500
dhs_c_early_initiation,marginal,all,0.7345,0.0662,3,1.3515,18,11,0.4626612470342642,0.1639,NA,-0.1171,0.0387,0.592814371257485,1,0.7065641870468926,0.9534930139720559,500
dhs_c_fever_2wk,marginal,all,0.54990000000000006,0.1192,3,0.5015,18,9,0.5823822857872765,0.2143,NA,0.0036,-0.043,0.7125748502994012,1,0.7944146713894402,0.9534930139720559,500
dhs_c_fully_vaccinated,marginal,all,0.6561,0.2231,3,-0.7714,18,9,0.5117735737075297,-0.0936,NA,0.4669,-0.0452,0.7664670658682635,1,0.7435581342524781,0.9534930139720559,500
dhs_c_infant_death,marginal,all,0.1678,0.1606,3,0.301,18,9,0.8667205539903249,0.1565,NA,0.0805,-0.1321,0.9301397205588823,1,0.931194534775852,0.9721889554224884,500
dhs_c_low_birthweight,marginal,all,1.1021,0.2226,3,0.4877,18,10,0.27040882478673095,-0.0264,NA,0.5267,0.0132,0.25349301397205587,1,0.589384934118738,0.9534930139720559,500
dhs_c_mean_birthweight,marginal,all,-1.8815,0.3691,3,-1.6495,18,4,0.0599055842543639,-0.4707,NA,-0.7535,-0.049,0.023952095808383235,1,0.2759585110733812,0.8413173652694611,500
dhs_c_mean_haz,marginal,all,-0.9436,0.3395,3,-1.2168,18,5,0.345362001583472,-0.5675,NA,-0.0701,0.0521,0.46107784431137727,1,0.6356922595001616,0.9534930139720559,500
dhs_c_mean_waz,marginal,all,-1.7352,0.228,3,-1.9067,18,5,0.082708345977273,-0.3528,NA,-0.4087,-0.0221,0.1377245508982036,1,0.31406817864342856,0.9534930139720559,500
dhs_c_mean_whz,marginal,all,-1.8271,0.2987,3,-1.6934,18,4,0.06768204249368107,-0.2889,NA,-0.6947,-0.0492,0.03592814371257485,1,0.29716646782381845,0.8413173652694611,500
dhs_c_measles1,marginal,all,-1.5179,0.0337,3,-0.455,18,12,0.1290336733457226,0.0483,NA,-0.0183,-0.1017,0.30538922155688625,1,0.3816680232647163,0.9534930139720559,500
dhs_c_min_diet_diversity,marginal,all,-0.0658,0.2489,3,-1.1023,18,5,0.9475300291797032,-0.3207,NA,0.3811,-0.0552,0.9481037924151696,1,0.9752964769212329,0.9769479223371438,500
dhs_c_neonatal_death,marginal,all,0.6815,0.2736,3,0.6946,18,10,0.49554335110980097,0.1752,NA,0.3651,-0.1561,0.5489021956087824,1,0.7365254609665142,0.9534930139720559,500
dhs_c_no_vaccination,marginal,all,-0.2198,0.0655,3,0.2943,18,7,0.8260056836811307,-0.0534,NA,-0.1599,0.0483,0.9500998003992016,1,0.9247314626071622,0.9769479223371438,500
dhs_c_overweight,marginal,all,-1.1502,0.2333,3,-1.1726,18,6,0.2500589443820709,-0.4497,NA,-0.0493,-0.0108,0.39520958083832336,1,0.5781728128551097,0.9534930139720559,500
dhs_c_polio3,marginal,all,-0.948,0.0616,3,-1.4117,18,7,0.3431465875047181,-0.0708,NA,0.1304,-0.097,0.6427145708582834,1,0.6356922595001616,0.9534930139720559,500
dhs_c_severely_stunted,marginal,all,-0.4539,0,3,0.2011,18,8,0.6498758488097683,-0.0651,NA,-0.0504,-0.0042,0.8263473053892215,1,0.8574296093097383,0.9534930139720559,500
dhs_c_severely_wasted,marginal,all,2.0733,0.1057,3,2.2054,18,12,0.03814151955735975,0.0139,NA,0.3729,0.1502,0.0658682634730539,1,0.21872993868608345,0.9534930139720559,500
dhs_c_slept_itn,marginal,all,1.4112,0.0974,3,1.5529,18,11,0.1581725530342977,0.2546,NA,-0.0833,0.0988,0.06786427145708583,1,0.4357498764964476,0.9534930139720559,500
dhs_c_small_at_birth,marginal,all,1.7462,0.2086,3,0.8246,18,11,0.08077335260021123,0.2527,NA,0.4651,0.0275,0.15568862275449102,1,0.31406817864342856,0.9534930139720559,500
dhs_c_stunted,marginal,all,0.7466,0.1557,3,0.7745,18,9,0.4553098608224304,0.2388,NA,0.0963,-0.06,0.4251497005988024,1,0.7065641870468926,0.9534930139720559,500
dhs_c_under5_death,marginal,all,0.2723,0.2551,3,0.5982,18,9,0.7854131228105903,0.3353,NA,-0.0529,-0.1404,0.7844311377245509,1,0.9043269658117721,0.9534930139720559,500
dhs_c_underweight,marginal,all,1.6264,0.2191,3,1.6762,18,14,0.10385422424036486,0.1288,NA,0.5562,0.0416,0.36726546906187624,1,0.3474171072802682,0.9534930139720559,500
dhs_c_wasted,marginal,all,1.5604,0.1256,3,2.5491,18,13,0.11865878137501985,-0.0516,NA,0.3343,0.1564,0.3273453093812375,1,0.36242519093891934,0.9534930139720559,500
dhs_c_zinc_diarrhea,marginal,all,0.132,0,3,-0.5236,18,9,0.8949761529920753,0.1186,NA,-0.0636,-0.0071,0.9321357285429142,1,0.9380901881786553,0.9721889554224884,500
dhs_CH_DIAT_C_ORT,marginal,all,-0.8298,0.1166,3,0.3119,18,10,0.4066495701769499,-0.1183,NA,-0.2208,0.0433,0.6187624750499002,1,0.6643519140681565,0.9534930139720559,500
dhs_CH_VACC_C_BAS,marginal,all,0.3757,0,3,0.3772,18,12,0.7071399700373364,-0.0273,NA,0.1704,0.0039,0.8003992015968064,1,0.8792315556658917,0.9534930139720559,500
dhs_CH_VACC_C_DP1,marginal,all,-1.342,0,3,-0.1103,18,9,0.17958932237017078,0.0127,NA,-0.0033,-0.0598,0.812375249500998,1,0.4716317718319438,0.9534930139720559,500
dhs_CH_VACC_C_DP3,marginal,all,-0.4343,0.0804,3,-0.519,18,9,0.6640868649734051,-0.1803,NA,0.076,0.0102,0.8822355289421158,1,0.8599465855185568,0.9534930139720559,500
dhs_CH_VACC_C_MSL,marginal,all,1.1329,0.3189,3,1.2782,18,13,0.25725147575219004,0.6276,NA,-0.0384,0.0606,0.25948103792415167,1,0.5829650377932694,0.9534930139720559,500
dhs_CH_VACC_C_NON,marginal,all,1.028,0.2653,3,0.6996,18,11,0.30396867667738403,0.3985,NA,0.1958,-0.0678,0.5329341317365269,1,0.605781547137198,0.9534930139720559,500
dhs_CM_ECMR_C_NNR,marginal,all,1.2423,0.3434,3,1.1643,18,12,0.21411865356256943,0.3094,NA,0.5751,-0.0835,0.2315369261477046,1,0.5358242740238535,0.9534930139720559,500
dhs_CN_ANMC_C_ANY,marginal,all,0.9019,0.4959,3,1.0287,18,11,0.3671039672427877,0.869,NA,-0.0682,-0.0117,0.6846307385229541,1,0.6356922595001616,0.9534930139720559,500
dhs_CN_BRFS_C_EXB,marginal,all,3.7403,0.0803,2,1.7012,10,8,1.8378310365254688e-4,0.4379,NA,0.2448,NA,0.15768463073852296,0.7584830339321357,0.01721435070878856,0.9534930139720559,500
dhs_CN_NUTS_C_HA2,marginal,all,0.7641,0.3833,3,1.0517,18,13,0.44478026044903396,0.6204,NA,-0.0178,-0.0749,0.4630738522954092,1,0.7042115045615213,0.9534930139720559,500
dhs_CN_NUTS_C_WH2,marginal,all,0.167,0.1541,3,0.1749,18,10,0.8673546757602251,-0.208,NA,0.1924,0.0755,0.9500998003992016,1,0.931194534775852,0.9769479223371438,500
dhs_FP_CUSA_W_MOD,marginal,all,-0.6147,0.2879,3,-0.8153,18,8,0.5387469809271184,-0.4979,NA,0.2436,-0.0512,0.718562874251497,1,0.7723594710554605,0.9534930139720559,500
